uid,namedLocation,domainID,siteID,plotID,trapID,setDate,collectDate,samplingImpractical,eventID,trappingDays,fieldSampleID,samplingProtocolVersion,trapCondition,toxicodendronPossible,remarks,measuredBy,recordedBy,publicationDate,release
85e4b212-f4f7-40ee-b133-e0772aa61cdd,CLBJ_022.basePlot.ltr,D11,CLBJ,CLBJ_022,CLBJ_022_038,2019-11-06,2019-11-20,"",LTR.2019.CLBJ.10,14,NEON.LTR.CLBJ022038.20191120,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T224033Z,RELEASE-2024
0025a0a1-ab98-4395-81bd-fe6f9da808e2,CLBJ_004.basePlot.ltr,D11,CLBJ,CLBJ_004,CLBJ_004_062,2019-11-06,2019-11-20,"",LTR.2019.CLBJ.10,14,NEON.LTR.CLBJ004062.20191120,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T224033Z,RELEASE-2024
30f02dda-6c90-4e23-a055-0c4800a4910b,CLBJ_006.basePlot.ltr,D11,CLBJ,CLBJ_006,CLBJ_006_014,2019-11-06,2019-11-20,"",LTR.2019.CLBJ.10,14,NEON.LTR.CLBJ006014.20191120,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T224033Z,RELEASE-2024
8dbec7db-313a-43f5-9a13-d25c9677a92a,CLBJ_003.basePlot.ltr,D11,CLBJ,CLBJ_003,CLBJ_003_027,2019-11-06,2019-11-20,"",LTR.2019.CLBJ.10,14,NEON.LTR.CLBJ003027.20191120,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T224033Z,RELEASE-2024
c82f4583-4ada-4156-9d86-b4a9c8b589be,CLBJ_029.basePlot.ltr,D11,CLBJ,CLBJ_029,CLBJ_029_190,2019-11-06,2019-11-20,"",LTR.2019.CLBJ.10,14,NEON.LTR.CLBJ029190.20191120,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T224033Z,RELEASE-2024
aab304ec-4ced-4845-8ecd-a06bafbaa902,CLBJ_018.basePlot.ltr,D11,CLBJ,CLBJ_018,CLBJ_018_073,2019-11-06,2019-11-20,"",LTR.2019.CLBJ.10,14,NEON.LTR.CLBJ018073.20191120,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T224033Z,RELEASE-2024
d5ea1480-69a6-4be7-9bd7-584eae8c900e,CLBJ_017.basePlot.ltr,D11,CLBJ,CLBJ_017,CLBJ_017_195,2019-11-06,2019-11-20,"",LTR.2019.CLBJ.10,14,NEON.LTR.CLBJ017195.20191120,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T224033Z,RELEASE-2024
69a8a516-441b-4a32-ad9e-d0cafa78e980,CLBJ_016.basePlot.ltr,D11,CLBJ,CLBJ_016,CLBJ_016_007,2019-11-06,2019-11-20,"",LTR.2019.CLBJ.10,14,NEON.LTR.CLBJ016007.20191120,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T224033Z,RELEASE-2024
6e0b71cd-8031-4d8a-b2b4-d12bb118fc0a,CLBJ_028.basePlot.ltr,D11,CLBJ,CLBJ_028,CLBJ_028_018,2019-11-06,2019-11-20,"",LTR.2019.CLBJ.10,14,NEON.LTR.CLBJ028018.20191120,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T224033Z,RELEASE-2024
4d66f2d0-69ce-48c1-ba5c-766bffbbb375,CLBJ_014.basePlot.ltr,D11,CLBJ,CLBJ_014,CLBJ_014_157,2019-11-06,2019-11-20,"",LTR.2019.CLBJ.10,14,NEON.LTR.CLBJ014157.20191120,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T224033Z,RELEASE-2024
3459da47-6a4f-48a1-84d9-9e889d6de4b2,CLBJ_015.basePlot.ltr,D11,CLBJ,CLBJ_015,CLBJ_015_137,2019-11-06,2019-11-20,"",LTR.2019.CLBJ.10,14,NEON.LTR.CLBJ015137.20191120,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T224033Z,RELEASE-2024
fe35b246-72ae-41cb-82d1-0938831c8b0f,CLBJ_012.basePlot.ltr,D11,CLBJ,CLBJ_012,CLBJ_012_170,2019-11-06,2019-11-20,"",LTR.2019.CLBJ.10,14,NEON.LTR.CLBJ012170.20191120,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T224033Z,RELEASE-2024
28320c5d-2baa-4e48-bdb1-ae5d06ef1d83,CLBJ_008.basePlot.ltr,D11,CLBJ,CLBJ_008,CLBJ_008_144,2019-11-06,2019-11-20,"",LTR.2019.CLBJ.10,14,NEON.LTR.CLBJ008144.20191120,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T224033Z,RELEASE-2024
5bf00308-deb5-424e-916b-da88107ba66e,CLBJ_023.basePlot.ltr,D11,CLBJ,CLBJ_023,CLBJ_023_015,2019-11-06,2019-11-20,"",LTR.2019.CLBJ.10,14,NEON.LTR.CLBJ023015.20191120,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T224033Z,RELEASE-2024
da56e930-bbc1-412d-9e61-4e91c85b498a,CLBJ_025.basePlot.ltr,D11,CLBJ,CLBJ_025,CLBJ_025_174,2019-11-06,2019-11-20,"",LTR.2019.CLBJ.10,14,"",NEON.DOC.001710vG,TT - Litter not collected - trap tilted,N,,,,20240104T224033Z,RELEASE-2024
1c5b3182-b2df-4fa6-b8de-e21d9a4c11dc,CLBJ_007.basePlot.ltr,D11,CLBJ,CLBJ_007,CLBJ_007_077,2019-11-06,2019-11-20,"",LTR.2019.CLBJ.10,14,NEON.LTR.CLBJ007077.20191120,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T224033Z,RELEASE-2024
84717bc6-5927-407e-b8aa-2cdfa6a6ec87,CLBJ_005.basePlot.ltr,D11,CLBJ,CLBJ_005,CLBJ_005_029,2019-11-06,2019-11-20,"",LTR.2019.CLBJ.10,14,NEON.LTR.CLBJ005029.20191120,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T224033Z,RELEASE-2024
bbbcfca1-f1cb-4189-8119-b1495c2b48a0,CLBJ_009.basePlot.ltr,D11,CLBJ,CLBJ_009,CLBJ_009_048,2019-11-06,2019-11-20,"",LTR.2019.CLBJ.10,14,NEON.LTR.CLBJ009048.20191120,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T224033Z,RELEASE-2024
f3c454b7-a41b-4a94-9928-6c64c4137505,CLBJ_026.basePlot.ltr,D11,CLBJ,CLBJ_026,CLBJ_026_152,2019-11-06,2019-11-20,"",LTR.2019.CLBJ.10,14,NEON.LTR.CLBJ026152.20191120,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T224033Z,RELEASE-2024
bb59ec60-6b1b-419a-a5d4-e522dc37923d,CLBJ_002.basePlot.ltr,D11,CLBJ,CLBJ_002,CLBJ_002_024,2019-11-06,2019-11-20,"",LTR.2019.CLBJ.10,14,NEON.LTR.CLBJ002024.20191120,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T224033Z,RELEASE-2024
0b9b3dfe-fc03-4d38-a9df-3b8099efba44,CLBJ_011.basePlot.ltr,D11,CLBJ,CLBJ_011,CLBJ_011_144,2019-11-06,2019-11-20,"",LTR.2019.CLBJ.10,14,NEON.LTR.CLBJ011144.20191120,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T224033Z,RELEASE-2024
8f07b9ae-c2c9-4932-9c8e-3e727ec95452,CLBJ_027.basePlot.ltr,D11,CLBJ,CLBJ_027,CLBJ_027_063,2019-11-06,2019-11-20,"",LTR.2019.CLBJ.10,14,NEON.LTR.CLBJ027063.20191120,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T224033Z,RELEASE-2024
d226223d-75b2-41fa-946a-59ec57fac7cd,CLBJ_010.basePlot.ltr,D11,CLBJ,CLBJ_010,CLBJ_010_007,2019-11-06,2019-11-20,"",LTR.2019.CLBJ.10,14,NEON.LTR.CLBJ010007.20191120,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T224033Z,RELEASE-2024
d93442fd-8008-4ca5-a1b6-b19218107241,CLBJ_021.basePlot.ltr,D11,CLBJ,CLBJ_021,CLBJ_021_073,2019-11-06,2019-11-20,"",LTR.2019.CLBJ.10,14,NEON.LTR.CLBJ021073.20191120,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T224033Z,RELEASE-2024
c99a96ed-1492-4b6a-8689-ca630f1c54d5,CLBJ_030.basePlot.ltr,D11,CLBJ,CLBJ_030,CLBJ_030_063,2019-11-06,2019-11-20,"",LTR.2019.CLBJ.10,14,NEON.LTR.CLBJ030063.20191120,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T224033Z,RELEASE-2024
96edb383-4396-4826-a910-4dd0279da2c3,SJER_064.basePlot.ltr,D17,SJER,SJER_064,SJER_064_707,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER064707.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
03b9f782-0788-4327-be7f-d78ee18cf25b,SJER_058.basePlot.ltr,D17,SJER,SJER_058,SJER_058_667,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER058667.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
d42fed48-a043-44df-a595-eb1bf4ec98a5,SJER_054.basePlot.ltr,D17,SJER,SJER_054,SJER_054_609,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER054609.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
3e396c5a-305a-44e3-8eef-94dbc4a23179,SJER_059.basePlot.ltr,D17,SJER,SJER_059,SJER_059_281,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER059281.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
ab367c9a-47fe-46b7-8b88-1d1dda4ba80a,SJER_050.basePlot.ltr,D17,SJER,SJER_050,SJER_050_209,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER050209.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
4374c71d-11f3-4d5f-b0d9-f55156c98130,SJER_063.basePlot.ltr,D17,SJER,SJER_063,SJER_063_763,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER063763.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
fd874215-8b14-4b6c-973c-9aaa36dc186f,SJER_049.basePlot.ltr,D17,SJER,SJER_049,SJER_049_301,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER049301.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
6bacac4e-6f5c-4589-9323-dfef0154f22f,SJER_056.basePlot.ltr,D17,SJER,SJER_056,SJER_056_525,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER056525.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
c1e8f7ac-3edd-412d-b10b-286f371f2a84,SJER_059.basePlot.ltr,D17,SJER,SJER_059,SJER_059_041,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER059041.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
193a8553-ae86-4691-9e9e-4dfb735a2a63,SJER_054.basePlot.ltr,D17,SJER,SJER_054,SJER_054_008,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER054008.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
a8f8897f-1996-485e-a407-f921c79860a3,SJER_052.basePlot.ltr,D17,SJER,SJER_052,SJER_052_113,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER052113.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
b66cbcd6-55e3-4082-8ea7-da564fdd5158,SJER_051.basePlot.ltr,D17,SJER,SJER_051,SJER_051_687,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER051687.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
20e78add-c49d-4812-8af1-d0c7083f789b,SJER_061.basePlot.ltr,D17,SJER,SJER_061,SJER_061_763,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER061763.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
b83f91b3-d12c-4bbf-b0fa-35363cef4a3d,SJER_063.basePlot.ltr,D17,SJER,SJER_063,SJER_063_276,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER063276.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
1910aa87-c2ac-41e1-8cb0-7fc4dd29d997,SJER_064.basePlot.ltr,D17,SJER,SJER_064,SJER_064_192,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER064192.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
0f780aba-f7f6-4122-9610-b269ff3d3ef3,SJER_053.basePlot.ltr,D17,SJER,SJER_053,SJER_053_025,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER053025.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
02cbcc23-0427-4895-82d3-75eeab9ef24a,SJER_053.basePlot.ltr,D17,SJER,SJER_053,SJER_053_336,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER053336.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
e2f67069-c186-4f11-b2cf-b7bd9bdeb976,SJER_057.basePlot.ltr,D17,SJER,SJER_057,SJER_057_390,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER057390.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
3f09cdd1-6c3a-4e72-a009-bbc078c0a227,SJER_052.basePlot.ltr,D17,SJER,SJER_052,SJER_052_354,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER052354.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
3cf1c5d7-0af3-422d-a135-79afae31460b,SJER_055.basePlot.ltr,D17,SJER,SJER_055,SJER_055_040,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER055040.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
241b6fea-48ef-4346-815f-e77d927b2b85,SJER_058.basePlot.ltr,D17,SJER,SJER_058,SJER_058_791,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER058791.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
83eaeefc-7dcc-4901-a755-6db6a0d4807f,SJER_056.basePlot.ltr,D17,SJER,SJER_056,SJER_056_272,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER056272.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
a03bf7a0-cde9-4d53-90d1-1dd3bee4ef1a,SJER_050.basePlot.ltr,D17,SJER,SJER_050,SJER_050_542,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER050542.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
84211bec-778d-4d9a-8778-127252b25c13,SJER_055.basePlot.ltr,D17,SJER,SJER_055,SJER_055_588,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER055588.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",Y,,,,20240104T225302Z,RELEASE-2024
22e3468e-46be-4c14-b974-c116b4559961,SJER_047.basePlot.ltr,D17,SJER,SJER_047,SJER_047_072,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER047072.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
46588b0a-89dd-40ac-a4df-37a95bdc0ccf,SJER_060.basePlot.ltr,D17,SJER,SJER_060,SJER_060_572,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER060572.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
4ce23a66-fd9f-4318-9d6b-ba2ec74d6240,SJER_051.basePlot.ltr,D17,SJER,SJER_051,SJER_051_847,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER051847.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
8dc58db3-b17f-46b4-987a-0c14a4939c5c,SJER_057.basePlot.ltr,D17,SJER,SJER_057,SJER_057_670,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER057670.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
76fab530-9359-417f-9b73-79b46a6ba124,SJER_047.basePlot.ltr,D17,SJER,SJER_047,SJER_047_537,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER047537.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
8a688759-7f96-47c5-a0f2-43ef7118f63f,SJER_062.basePlot.ltr,D17,SJER,SJER_062,SJER_062_020,2019-09-10,2019-10-07,,LTR.2019.SJER.11,27,NEON.LTR.SJER062020.20191007,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,,,,20240104T225302Z,RELEASE-2024
165af725-221d-4395-8f57-5523f1f25d3c,SJER_060.basePlot.ltr,D17,SJER,SJER_060,SJER_060_508,2018-11-07,2019-11-04,"",LTR.2018.SJER.01,362,NEON.LTR.SJER060508.20191104,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
c23c65ef-dec7-40bd-b10e-0d5635ae1a59,SJER_061.basePlot.ltr,D17,SJER,SJER_061,SJER_061_803,2018-11-07,2019-11-05,"",LTR.2018.SJER.01,363,NEON.LTR.SJER061803.20191105,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,All stakes missing,,,20240104T223834Z,RELEASE-2024
cf85d2e8-9104-4339-aa88-1bc17d6d9dd7,SJER_050.basePlot.ltr,D17,SJER,SJER_050,SJER_050_711,2018-11-07,2019-11-05,"",LTR.2018.SJER.01,363,NEON.LTR.SJER050711.20191105,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,All stakes missing. Clip cell on rock and stream bed.,,,20240104T223834Z,RELEASE-2024
b01cce04-7986-4b5a-9664-4731f6dd1fef,SJER_050.basePlot.ltr,D17,SJER,SJER_050,SJER_050_006,2018-11-07,2019-11-05,"",LTR.2018.SJER.01,363,NEON.LTR.SJER050006.20191105,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
b3ed9bcd-1a81-4be2-8fc7-d1dab42b0891,SJER_051.basePlot.ltr,D17,SJER,SJER_051,SJER_051_562,2018-11-07,2019-11-05,"",LTR.2018.SJER.01,363,NEON.LTR.SJER051562.20191105,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
2e163800-594e-4781-b94b-3f175bc3ac1d,SJER_051.basePlot.ltr,D17,SJER,SJER_051,SJER_051_863,2018-11-07,2019-11-05,OK,LTR.2018.SJER.01,363,NEON.LTR.SJER051863.20191105,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,All stakes missing,,,20240104T223834Z,RELEASE-2024
5492b5b7-b58d-4915-8ff1-298c95f6e085,SJER_063.basePlot.ltr,D17,SJER,SJER_063,SJER_063_366,2018-11-07,2019-11-07,OK,LTR.2018.SJER.01,365,NEON.LTR.SJER063366.20191107,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,"",,,20240104T223834Z,RELEASE-2024
617a6790-7e08-42fc-92d5-f8130f16bb7c,SJER_053.basePlot.ltr,D17,SJER,SJER_053,SJER_053_307,2018-11-07,2019-11-07,OK,LTR.2018.SJER.01,365,NEON.LTR.SJER053307.20191107,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,"",,,20240104T223834Z,RELEASE-2024
184bc44d-c221-42fa-bab8-5fd90ea8174e,SJER_063.basePlot.ltr,D17,SJER,SJER_063,SJER_063_898,2018-11-07,2019-11-07,OK,LTR.2018.SJER.01,365,NEON.LTR.SJER063898.20191107,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,NW stake missing,,,20240104T223834Z,RELEASE-2024
aa911b1e-6e97-4505-a7a6-3e71916409de,SJER_048.basePlot.ltr,D17,SJER,SJER_048,SJER_048_882,2018-11-07,2019-11-07,"",LTR.2018.SJER.01,365,NEON.LTR.SJER048882.20191107,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
1662614e-f674-4842-87f6-ffe036e29748,SJER_053.basePlot.ltr,D17,SJER,SJER_053,SJER_053_098,2018-11-07,2019-11-07,OK,LTR.2018.SJER.01,365,NEON.LTR.SJER053098.20191107,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,"",,,20240104T223834Z,RELEASE-2024
4ff06243-014d-47e8-b96a-2aedfe5ce362,SJER_062.basePlot.ltr,D17,SJER,SJER_062,SJER_062_186,2018-11-07,2019-11-07,"",LTR.2018.SJER.01,365,NEON.LTR.SJER062186.20191107,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,SW stake is missing,,,20240104T223834Z,RELEASE-2024
0da09303-8535-432f-bb30-69df30201cf5,SJER_045.basePlot.ltr,D17,SJER,SJER_045,SJER_045_548,2018-11-15,2019-11-04,"",LTR.2018.SJER.01,354,"",NEON.DOC.001710vG,"RE - Litter not collected - trap broken, requires replacement",N,Stakes more than 1m away from clip cell - our measurements,,,20240104T223834Z,RELEASE-2024
2628ffb6-4a0f-40ca-85e9-e7abe3f32714,SJER_057.basePlot.ltr,D17,SJER,SJER_057,SJER_057_707,2018-11-15,2019-11-04,OK,LTR.2018.SJER.01,354,NEON.LTR.SJER057707.20191104,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,"",,,20240104T223834Z,RELEASE-2024
4731f9cc-00b0-4197-add5-3d339e0ce4b2,SJER_055.basePlot.ltr,D17,SJER,SJER_055,SJER_055_690,2018-11-15,2019-11-04,"",LTR.2018.SJER.01,354,NEON.LTR.SJER055690.20191104,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20240104T223834Z,RELEASE-2024
644c747a-e8cf-4192-a56f-99eb31752ba0,SJER_057.basePlot.ltr,D17,SJER,SJER_057,SJER_057_264,2018-11-15,2019-11-04,OK,LTR.2018.SJER.01,354,NEON.LTR.SJER057264.20191104,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,"",,,20240104T223834Z,RELEASE-2024
41884b8a-a9e9-4881-9cee-e8bea434de9d,SJER_045.basePlot.ltr,D17,SJER,SJER_045,SJER_045_389,2018-11-15,2019-11-04,OK,LTR.2018.SJER.01,354,NEON.LTR.SJER045389.20191104,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,NW stake not in ground,,,20240104T223834Z,RELEASE-2024
99b0911d-663c-42ad-ac7e-cdf827451533,SJER_056.basePlot.ltr,D17,SJER,SJER_056,SJER_056_513,2018-11-15,2019-11-04,OK,LTR.2018.SJER.01,354,NEON.LTR.SJER056513.20191104,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,NW stake missing,,,20240104T223834Z,RELEASE-2024
aebed6ba-d698-462a-a305-e54eb1e92fc7,SJER_054.basePlot.ltr,D17,SJER,SJER_054,SJER_054_162,2018-11-15,2019-11-04,OK,LTR.2018.SJER.01,354,NEON.LTR.SJER054162.20191104,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,"",,,20240104T223834Z,RELEASE-2024
90f9bf4e-8e89-4ce3-a8db-b24450c608bf,SJER_046.basePlot.ltr,D17,SJER,SJER_046,SJER_046_677,2018-11-15,2019-11-04,OK,LTR.2018.SJER.01,354,NEON.LTR.SJER046677.20191104,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,20 cm short,,,20240104T223834Z,RELEASE-2024
ac7dbf9b-f410-4958-b465-0969135468eb,SJER_055.basePlot.ltr,D17,SJER,SJER_055,SJER_055_154,2018-11-15,2019-11-04,"",LTR.2018.SJER.01,354,NEON.LTR.SJER055154.20191104,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,SE stake missing,,,20240104T223834Z,RELEASE-2024
b9eed983-69ac-465e-997a-4d2e452b4aa3,SJER_054.basePlot.ltr,D17,SJER,SJER_054,SJER_054_659,2018-11-15,2019-11-04,OK,LTR.2018.SJER.01,354,NEON.LTR.SJER054659.20191104,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,"",,,20240104T223834Z,RELEASE-2024
0a435e79-eb91-4765-bcdc-e2a51ce1ec81,SJER_049.basePlot.ltr,D17,SJER,SJER_049,SJER_049_021,2018-11-15,2019-11-04,"",LTR.2018.SJER.01,354,NEON.LTR.SJER049021.20191104,NEON.DOC.001710vG,"OK - Litter collected - Trap in good shape, no issues",N,Could not find stakes. Part of twig may be more than 2 cm diameter.,,,20240104T223834Z,RELEASE-2024
54050b3c-886e-4ea9-aa0c-646562cfcbf6,SJER_056.basePlot.ltr,D17,SJER,SJER_056,SJER_056_266,2018-11-15,2019-11-04,OK,LTR.2018.SJER.01,354,NEON.LTR.SJER056266.20191104,NEON.DOC.001710vG,TE - Litter not collected - trap empty,N,NW stake is missing,,,20240104T223834Z,RELEASE-2024
