uid,namedLocation,domainID,siteID,plotID,subplotID,trapID,decimalLatitude,decimalLongitude,elevation,nlcdClass,plotType,geodeticDatum,coordinateUncertainty,elevationUncertainty,date,samplingProtocolVersion,targetTaxaPresent,trapType,trapPlacement,trapSize,remarks,recordedBy,publicationDate,release
5606592a-41a4-4af8-8f7b-87b5fdecec1d,SJER_055.basePlot.ltr,D17,SJER,SJER_055,39_400,SJER_055_690,37.115869,-119.727986,427.3,deciduousForest,tower,WGS84,20.2,0.5,2016-11-07,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,"",jgrisham@field-ops.org,20240104T225302Z,RELEASE-2024
342e7511-3448-4f27-8f4d-c567a9896b96,SJER_049.basePlot.ltr,D17,SJER,SJER_049,21_400,SJER_049_021,37.114248,-119.728963,426.3,evergreenForest,tower,WGS84,20.1,0.1,2016-11-07,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,"",zlafaver@field-ops.org,20240104T225302Z,RELEASE-2024
0522332c-0443-439a-add4-12ddafe7a3cf,SJER_057.basePlot.ltr,D17,SJER,SJER_057,23_400,SJER_057_264,37.112613,-119.727884,434.4,evergreenForest,tower,WGS84,20.1,0.1,2016-11-07,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,"",krian@neoninc.org,20240104T225302Z,RELEASE-2024
aee1bf72-967c-4e3d-866f-fcdc53d9df6f,SJER_045.basePlot.ltr,D17,SJER,SJER_045,23_400,SJER_045_389,37.112827,-119.731615,412.9,evergreenForest,tower,WGS84,20.1,0.1,2016-11-07,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,"","",20240104T225302Z,RELEASE-2024
0a28396b-3854-48bf-982c-04c3ebb333ec,SJER_051.basePlot.ltr,D17,SJER,SJER_051,41_400,SJER_051_863,37.112335,-119.741378,381.4,evergreenForest,tower,WGS84,20.1,0.1,2016-11-07,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,"",zlafaver@field-ops.org,20240104T225302Z,RELEASE-2024
514cebcd-9bce-4d92-b8fc-479707fe131a,SJER_047.basePlot.ltr,D17,SJER,SJER_047,39_400,SJER_047_537,37.101658,-119.734564,377.3,evergreenForest,tower,WGS84,20.2,0.2,2016-11-07,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,Shifted 1m south to anchor,krian@neoninc.org,20240104T225302Z,RELEASE-2024
fcec4999-7c9e-44d7-a60d-85dd4b89a434,SJER_058.basePlot.ltr,D17,SJER,SJER_058,39_400,SJER_058_667,37.104331,-119.735694,382.7,evergreenForest,tower,WGS84,20.1,0.1,2016-11-07,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,"",krian@neoninc.org,20240104T225302Z,RELEASE-2024
963b0138-ac32-4657-b894-fe49b0d1653c,SJER_050.basePlot.ltr,D17,SJER,SJER_050,21_400,SJER_050_209,37.112353,-119.739355,389.7,evergreenForest,tower,WGS84,20.1,0.2,2016-11-07,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,"",zlafaver@field-ops.org,20240104T225302Z,RELEASE-2024
480a2fe3-fa4c-4ffb-923b-4a1c7062b58a,SJER_059.basePlot.ltr,D17,SJER,SJER_059,21_400,SJER_059_012,37.10469,-119.731996,415,evergreenForest,tower,WGS84,20.1,0.1,2016-11-07,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,"",krian@neoninc.org,20240104T225302Z,RELEASE-2024
2603219c-01af-4a8d-a421-7cb6f388cf98,SJER_052.basePlot.ltr,D17,SJER,SJER_052,21_400,SJER_052_113,37.109472,-119.723712,431.6,evergreenForest,tower,WGS84,20.1,0.1,2016-11-07,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,"",krian@neoninc.org,20240104T225302Z,RELEASE-2024
2aefca83-7309-46fc-8811-89aa271721b8,SJER_058.basePlot.ltr,D17,SJER,SJER_058,41_400,SJER_058_901,37.104331,-119.735694,382.7,evergreenForest,tower,WGS84,20.1,0.1,2016-11-07,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,"",krian@neoninc.org,20240104T225302Z,RELEASE-2024
67eda89a-1cb1-45e6-824e-f7b605440d30,SJER_050.basePlot.ltr,D17,SJER,SJER_050,39_400,SJER_050_711,37.112353,-119.739355,389.7,evergreenForest,tower,WGS84,20.1,0.2,2016-11-07,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,"",zlafaver@field-ops.org,20240104T225302Z,RELEASE-2024
a9642c0a-8d76-4a7d-89b2-5ed5813ce124,SJER_062.basePlot.ltr,D17,SJER,SJER_062,21_400,SJER_062_020,37.112486,-119.734629,406.4,evergreenForest,tower,WGS84,20.1,0.2,2016-11-07,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,"",krian@neoninc.org,20240104T225302Z,RELEASE-2024
4cdb2e89-e464-4637-b009-e2acff52e477,SJER_048.basePlot.ltr,D17,SJER,SJER_048,39_400,SJER_048_567,37.110011,-119.735218,381.8,evergreenForest,tower,WGS84,20.1,0.2,2016-11-07,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,East corners spray painted,krian@neoninc.org,20240104T225302Z,RELEASE-2024
5435b68f-522f-41af-a7f3-bf2f8f532522,SJER_050.basePlot.ltr,D17,SJER,SJER_050,21_400,SJER_050_006,37.112353,-119.739355,389.7,evergreenForest,tower,WGS84,20.1,0.2,2016-11-07,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,"",zlafaver@field-ops.org,20240104T225302Z,RELEASE-2024
a6465bdf-e924-416a-8c07-1894790e90fb,SJER_052.basePlot.ltr,D17,SJER,SJER_052,21_400,SJER_052_151,37.109472,-119.723712,431.6,evergreenForest,tower,WGS84,20.1,0.1,2016-11-07,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,Two stakes not used. Spray painted instead,krian@neoninc.org,20240104T225302Z,RELEASE-2024
8d43d250-3eff-4ae1-9d30-8a27ab686734,SJER_053.basePlot.ltr,D17,SJER,SJER_053,21_400,SJER_053_098,37.110797,-119.73658,387.3,grasslandHerbaceous,tower,WGS84,20.1,0.2,2016-11-07,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,"",zlafaver@field-ops.org,20240104T225302Z,RELEASE-2024
15281d63-1e8a-4f93-b733-56c9b81d82f0,SJER_059.basePlot.ltr,D17,SJER,SJER_059,23_400,SJER_059_281,37.10469,-119.731996,415,evergreenForest,tower,WGS84,20.1,0.1,2016-11-07,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,"",krian@neoninc.org,20240104T225302Z,RELEASE-2024
76a65ddf-e039-4926-8254-1e2c007c90e9,SJER_048.basePlot.ltr,D17,SJER,SJER_048,41_400,SJER_048_882,37.110011,-119.735218,381.8,evergreenForest,tower,WGS84,20.1,0.2,2016-11-07,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,"",krian@neoninc.org,20240104T225302Z,RELEASE-2024
4e6e0b1f-60a0-4f31-a65c-1f7e24cffe9c,SJER_054.basePlot.ltr,D17,SJER,SJER_054,39_400,SJER_054_659,37.116298,-119.732737,464.9,evergreenForest,tower,WGS84,20.1,0.1,2016-11-07,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,"",krian@neoninc.org,20240104T225302Z,RELEASE-2024
d593b909-8fd6-4c22-87c9-4a98aded7e77,SJER_051.basePlot.ltr,D17,SJER,SJER_051,39_400,SJER_051_562,37.112335,-119.741378,381.4,evergreenForest,tower,WGS84,20.1,0.1,2016-11-07,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,"",zlafaver@field-ops.org,20240104T225302Z,RELEASE-2024
bd425183-c845-446a-ab2a-26e6632c3c80,SJER_052.basePlot.ltr,D17,SJER,SJER_052,23_400,SJER_052_406,37.109472,-119.723712,431.6,evergreenForest,tower,WGS84,20.1,0.1,2016-11-07,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,No stakes used. Spray painted instead,krian@neoninc.org,20240104T225302Z,RELEASE-2024
cdb83146-5650-433b-8514-e2dc28f25848,SJER_047.basePlot.ltr,D17,SJER,SJER_047,21_400,SJER_047_072,37.101658,-119.734564,377.3,evergreenForest,tower,WGS84,20.2,0.2,2016-11-07,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,"",krian@neoninc.org,20240104T225302Z,RELEASE-2024
6fac73fe-5461-4c8d-b288-07f6db209f5a,SJER_060.basePlot.ltr,D17,SJER,SJER_060,39_400,SJER_060_508,37.114139,-119.733337,433,evergreenForest,tower,WGS84,20.1,0.1,2016-11-07,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,"",krian@neoninc.org,20240104T225302Z,RELEASE-2024
34a51c37-2f4d-48af-a46a-5cce87b4eb42,SJER_050.basePlot.ltr,D17,SJER,SJER_050,39_400,SJER_050_542,37.112353,-119.739355,389.7,evergreenForest,tower,WGS84,20.1,0.2,2016-11-07,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,"",zlafaver@field-ops.org,20240104T225302Z,RELEASE-2024
71d3ff4a-21ff-4a76-9756-8101104246d0,SJER_051.basePlot.ltr,D17,SJER,SJER_051,41_400,SJER_051_847,37.112335,-119.741378,381.4,evergreenForest,tower,WGS84,20.1,0.1,2016-11-07,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,"",zlafaver@field-ops.org,20240104T225302Z,RELEASE-2024
13878d99-b944-443b-b937-be08233dbc01,SJER_047.basePlot.ltr,D17,SJER,SJER_047,39_400,SJER_047_573,37.101658,-119.734564,377.3,evergreenForest,tower,WGS84,20.2,0.2,2016-11-07,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,"",krian@neoninc.org,20240104T225302Z,RELEASE-2024
8f414b83-1714-43e2-9fd9-55543bd6787c,SJER_054.basePlot.ltr,D17,SJER,SJER_054,21_400,SJER_054_162,37.116298,-119.732737,464.9,evergreenForest,tower,WGS84,20.1,0.1,2016-11-07,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,"",krian@neoninc.org,20240104T225302Z,RELEASE-2024
ce387ced-4468-4c65-a971-01cfa8bc41eb,SJER_062.basePlot.ltr,D17,SJER,SJER_062,21_400,SJER_062_186,37.112486,-119.734629,406.4,evergreenForest,tower,WGS84,20.1,0.2,2016-11-07,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,"",krian@neoninc.org,20240104T225302Z,RELEASE-2024
85dbf412-8ade-4e92-8891-f12d706c93c6,SJER_059.basePlot.ltr,D17,SJER,SJER_059,23_400,SJER_059_349,37.10469,-119.731996,415,evergreenForest,tower,WGS84,20.1,0.1,2016-11-07,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,"",krian@neoninc.org,20240104T225302Z,RELEASE-2024
2603849f-d383-4cbb-8143-91a30739f1ec,SJER_059.basePlot.ltr,D17,SJER,SJER_059,21_400,SJER_059_041,37.10469,-119.731996,415,evergreenForest,tower,WGS84,20.1,0.1,2016-11-07,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,"",krian@neoninc.org,20240104T225302Z,RELEASE-2024
fb08a31a-1d95-4270-ba32-335c17769918,SJER_052.basePlot.ltr,D17,SJER,SJER_052,23_400,SJER_052_354,37.109472,-119.723712,431.6,evergreenForest,tower,WGS84,20.1,0.1,2016-11-07,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,"",krian@neoninc.org,20240104T225302Z,RELEASE-2024
ffbca24d-b80d-44c3-82a5-133c35be513b,SJER_053.basePlot.ltr,D17,SJER,SJER_053,23_400,SJER_053_307,37.110797,-119.73658,387.3,grasslandHerbaceous,tower,WGS84,20.1,0.2,2016-11-07,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,"",zlafaver@field-ops.org,20240104T225302Z,RELEASE-2024
8c19673d-abd6-4184-9240-2764c7ad2f03,SJER_051.basePlot.ltr,D17,SJER,SJER_051,39_400,SJER_051_687,37.112335,-119.741378,381.4,evergreenForest,tower,WGS84,20.1,0.1,2016-11-07,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,"",zlafaver@field-ops.org,20240104T225302Z,RELEASE-2024
b9d4af75-a202-45f7-a577-a98b164db2a3,SJER_058.basePlot.ltr,D17,SJER,SJER_058,39_400,SJER_058_648,37.104331,-119.735694,382.7,evergreenForest,tower,WGS84,20.1,0.1,2016-11-07,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,"",krian@neoninc.org,20240104T225302Z,RELEASE-2024
08267e90-0ace-4b03-9399-b07a6fd3d1f1,SJER_047.basePlot.ltr,D17,SJER,SJER_047,21_400,SJER_047_041,37.101658,-119.734564,377.3,evergreenForest,tower,WGS84,20.2,0.2,2016-11-07,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,"",krian@neoninc.org,20240104T225302Z,RELEASE-2024
7181c373-b9a5-4526-95fa-c9c0a280cddf,SJER_058.basePlot.ltr,D17,SJER,SJER_058,41_400,SJER_058_791,37.104331,-119.735694,382.7,evergreenForest,tower,WGS84,20.1,0.1,2016-11-07,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,"",krian@neoninc.org,20240104T225302Z,RELEASE-2024
f8217b7b-5389-4ccc-9b24-b1c173e6851a,SJER_060.basePlot.ltr,D17,SJER,SJER_060,23_400,"",37.114139,-119.733337,433,evergreenForest,tower,WGS84,20.1,0.1,2016-11-07,NEON.DOC.001710vE,N,"","",,"",jgrisham@field-ops.org,20240104T225302Z,RELEASE-2024
ac1701de-7ef1-4718-b061-97bcf686b4fe,SJER_063.basePlot.ltr,D17,SJER,SJER_063,41_400,SJER_063_898,37.110753,-119.738943,377.6,evergreenForest,tower,WGS84,20.1,0.2,2016-11-08,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,"",jgrisham@field-ops.org,20240104T225302Z,RELEASE-2024
ca1ac136-d0b0-453c-bed6-09524e037a87,SJER_061.basePlot.ltr,D17,SJER,SJER_061,39_400,"",37.113726,-119.73939,399.2,evergreenForest,tower,WGS84,20.1,0.2,2016-11-08,NEON.DOC.001710vE,N,"","",,"",jgrisham@field-ops.org,20240104T225302Z,RELEASE-2024
617d4544-7756-4615-8bca-3c2f02d5e280,SJER_063.basePlot.ltr,D17,SJER,SJER_063,23_400,SJER_063_366,37.110753,-119.738943,377.6,evergreenForest,tower,WGS84,20.1,0.2,2016-11-08,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,"",jgrisham@field-ops.org,20240104T225302Z,RELEASE-2024
4c312943-33cd-4bb0-9b99-7cba0fde0dc2,SJER_061.basePlot.ltr,D17,SJER,SJER_061,41_400,SJER_061_803,37.113726,-119.73939,399.2,evergreenForest,tower,WGS84,20.1,0.2,2016-11-08,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,"",jgrisham@field-ops.org,20240104T225302Z,RELEASE-2024
dbbad678-f700-40d9-a1c8-0ecf0a57eca9,SJER_056.basePlot.ltr,D17,SJER,SJER_056,23_400,SJER_056_266,37.116232,-119.735771,456.4,evergreenForest,tower,WGS84,20.1,0.1,2016-11-08,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,"",jgrisham@field-ops.org,20240104T225302Z,RELEASE-2024
2df0314f-40d3-4148-beec-74b2af4f5358,SJER_056.basePlot.ltr,D17,SJER,SJER_056,39_400,SJER_056_513,37.116232,-119.735771,456.4,evergreenForest,tower,WGS84,20.1,0.1,2016-11-08,NEON.DOC.001710vE,Y,Ground,Targeted,1.5,"",jgrisham@field-ops.org,20240104T225302Z,RELEASE-2024
acbfb5d5-dac8-4b0b-9358-52396f9e26bb,SJER_055.basePlot.ltr,D17,SJER,SJER_055,21_400,SJER_055_040,37.115869,-119.727986,427.3,deciduousForest,tower,WGS84,20.2,0.5,2016-12-05,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,Reset 20161229 because cows overturned it,jgrisham@field-ops.org,20240104T225302Z,RELEASE-2024
a502ba10-1e89-4704-90d8-2f37428981f4,SJER_060.basePlot.ltr,D17,SJER,SJER_060,39_400,SJER_060_572,37.114139,-119.733337,433,evergreenForest,tower,WGS84,20.1,0.1,2016-12-07,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,Reset trap because cows broke it,krian@neoninc.org,20240104T225302Z,RELEASE-2024
51b32a46-025a-4214-8e7b-12d73975eb64,SJER_054.basePlot.ltr,D17,SJER,SJER_054,39_400,SJER_054_609,37.116298,-119.732737,464.9,evergreenForest,tower,WGS84,20.1,0.1,2016-12-07,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,Trap reset because cows broke it,krian@neoninc.org,20240104T225302Z,RELEASE-2024
9fcd97dd-b939-4b27-a152-609220645af2,SJER_054.basePlot.ltr,D17,SJER,SJER_054,21_400,SJER_054_008,37.116298,-119.732737,464.9,evergreenForest,tower,WGS84,20.1,0.1,2016-12-07,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,Trap reset because cows broke it,krian@neoninc.org,20240104T225302Z,RELEASE-2024
2ff94631-2d9f-47b3-8282-71fcf62bc5e7,SJER_056.basePlot.ltr,D17,SJER,SJER_056,39_400,SJER_056_525,37.116232,-119.735771,456.4,evergreenForest,tower,WGS84,20.1,0.1,2016-12-07,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,Reset trap because cows broke it,jgrisham@field-ops.org,20240104T225302Z,RELEASE-2024
30398017-c424-4219-bc6e-6c350b508f2d,SJER_049.basePlot.ltr,D17,SJER,SJER_049,21_400,SJER_049_011,37.114248,-119.728963,426.3,evergreenForest,tower,WGS84,20.1,0.1,2016-12-07,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,Trap reset because cows broke it,zlafaver@field-ops.org,20240104T225302Z,RELEASE-2024
335d0b60-3356-4860-978b-52a4c6cb92b1,SJER_049.basePlot.ltr,D17,SJER,SJER_049,23_400,SJER_049_301,37.114248,-119.728963,426.3,evergreenForest,tower,WGS84,20.1,0.1,2016-12-07,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,"",zlafaver@field-ops.org,20240104T225302Z,RELEASE-2024
ad612e3f-26d9-4f4f-b107-ecc2f0c6e607,SJER_061.basePlot.ltr,D17,SJER,SJER_061,41_400,SJER_061_763,37.113726,-119.73939,399.2,evergreenForest,tower,WGS84,20.1,0.2,2016-12-07,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,Reset because cows broke it,jgrisham@field-ops.org,20240104T225302Z,RELEASE-2024
7abba159-791f-4279-b085-f5b0e8870eab,SJER_053.basePlot.ltr,D17,SJER,SJER_053,21_400,SJER_053_025,37.110797,-119.73658,387.3,grasslandHerbaceous,tower,WGS84,20.1,0.2,2016-12-08,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,Trap reset because cows broke it,zlafaver@field-ops.org,20240104T225302Z,RELEASE-2024
624df69b-4e88-453f-a2b7-b7b2df0fdd2a,SJER_063.basePlot.ltr,D17,SJER,SJER_063,23_400,SJER_063_276,37.110753,-119.738943,377.6,evergreenForest,tower,WGS84,20.1,0.2,2016-12-08,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,Reset because cows broke it,jgrisham@field-ops.org,20240104T225302Z,RELEASE-2024
668efdc6-c9f8-4f03-9b94-dfe76590e7e1,SJER_048.basePlot.ltr,D17,SJER,SJER_048,39_400,SJER_048_597,37.110011,-119.735218,381.8,evergreenForest,tower,WGS84,20.1,0.2,2016-12-08,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,Trap reset because cows broke it,krian@neoninc.org,20240104T225302Z,RELEASE-2024
593b0a96-0a00-4e86-ba7b-d38f6f9b8877,SJER_048.basePlot.ltr,D17,SJER,SJER_048,41_400,SJER_048_894,37.110011,-119.735218,381.8,evergreenForest,tower,WGS84,20.1,0.2,2016-12-08,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,Trap shifted 1 m north in order to anchor. reset because cows broke it,krian@neoninc.org,20240104T225302Z,RELEASE-2024
14bf6269-7512-4892-b771-0cac4f996470,SJER_053.basePlot.ltr,D17,SJER,SJER_053,23_400,SJER_053_336,37.110797,-119.73658,387.3,grasslandHerbaceous,tower,WGS84,20.1,0.2,2016-12-08,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,Trap reset because cows broke it,krian@neoninc.org,20240104T225302Z,RELEASE-2024
56973d68-6265-42a0-a1af-49d23998e45c,SJER_063.basePlot.ltr,D17,SJER,SJER_063,41_400,SJER_063_763,37.110753,-119.738943,377.6,evergreenForest,tower,WGS84,20.1,0.2,2016-12-08,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,Reset because cows broke it,jgrisham@field-ops.org,20240104T225302Z,RELEASE-2024
21f20f82-04da-40f1-9a26-1613f017d6a3,SJER_056.basePlot.ltr,D17,SJER,SJER_056,23_400,SJER_056_272,37.116232,-119.735771,456.4,evergreenForest,tower,WGS84,20.1,0.1,2016-12-08,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,Trap reset because cows broke it,jgrisham@field-ops.org,20240104T225302Z,RELEASE-2024
0b4ab08c-d8e5-4082-bdf1-a4ec2bfef4d9,SJER_045.basePlot.ltr,D17,SJER,SJER_045,39_400,SJER_045_713,37.112827,-119.731615,412.9,evergreenForest,tower,WGS84,20.1,0.1,2016-12-08,NEON.DOC.001710vE,Y,Elevated,Targeted,0.5,Trap reset because cows broke it,"",20240104T225302Z,RELEASE-2024
5be7d3a9-be30-4bdd-8792-6eac10fb59a0,SJER_049.basePlot.ltr,D17,SJER,SJER_049,21_400,SJER_049_200,37.114248,-119.728963,426.3,evergreenForest,tower,WGS84,20.1,0.1,2020-02-25,NEON.DOC.001710vG,Y,Elevated,Targeted,0.5,"",0000-0002-6220-0994,20240104T225302Z,RELEASE-2024
03863c74-6303-41e9-b859-da4d5d0c346e,SJER_064.basePlot.ltr,D17,SJER,SJER_064,21_400,SJER_064_048,37.109145,-119.726406,446.9,evergreenForest,tower,WGS84,20.1,0.1,2020-03-25,NEON.DOC.001710vG,Y,Elevated,Targeted,0.5,"","",20240104T225302Z,RELEASE-2024
